Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Load_Type
09-05-2018 01:15,3.17,4.18,0.0,0.0,60.43,270.8296804596824,4500.0,Light_Load
09-05-2018 01:30,7.730035302309427,4.18,0.0,0.0,59.57,100.0,5400.0,Light_Load
09-05-2018 01:45,3.17,4.28,0.0,0.0,59.52,100.0,6300.0,Light_Load
09-05-2018 02:00,3.13,4.28,0.0,0.0,59.03,100.0,7200.0,Light_Load
09-05-2018 02:15,3.17,4.39,0.0,0.0,58.54,100.0,18357.057761251093,Light_Load
09-05-2018 02:30,7.295093179599218,4.28,0.0,0.0,59.88,100.0,9000.0,Light_Load
09-05-2018 02:45,3.17,4.28,0.0,0.0,59.52,100.0,22019.56506129,Light_Load
09-05-2018 03:00,3.13,4.43,0.0,0.0,57.7,203.30335079469407,10800.0,Light_Load
09-05-2018 03:15,3.2,4.32,0.0,0.0,59.52,100.0,11700.0,Light_Load
09-05-2018 03:30,3.78,4.18,0.0,,67.07,100.0,12600.0,Light_Load
09-05-2018 03:45,3.31,4.57,0.0,0.0,58.66,100.0,13500.0,Light_Load
09-05-2018 04:00,3.13,4.43,0.0,0.0,57.7,100.0,14400.0,Light_Load
09-05-2018 04:15,3.17,4.28,0.0,0.0,59.52,100.0,15300.0,Light_Load
09-05-2018 04:30,3.13,9.720922342791368,0.0,0.0,157.75806609535326,100.0,16200.0,Light_Load
09-05-2018 04:45,3.17,10.33274193273774,0.0,0.0,60.43,100.0,17100.0,Light_Load
09-05-2018 05:00,3.17,4.25,0.0,0.0,59.79,,18000.0,Light_Load
09-05-2018 05:15,3.42,4.64,0.0,0.0,59.33,100.0,18900.0,Light_Load
09-05-2018 05:30,10.511959589328473,4.82,0.0,0.0,60.26,271.96469965195877,19800.0,Light_Load
09-05-2018 05:45,3.13,9.635975163923215,0.0,0.0,56.76,100.0,,Light_Load
09-05-2018 06:00,3.13,4.54,,0.0,145.36261582196278,253.79320437682233,21600.0,Light_Load
09-05-2018 06:15,3.06,4.25,0.0,0.0,168.86668887327312,100.0,22500.0,Light_Load
09-05-2018 06:30,3.17,8.102801804801278,0.0,0.0,59.79,100.0,23400.0,Light_Load
09-05-2018 06:45,3.06,4.25,0.0,0.0,58.43,100.0,24300.0,Light_Load
09-05-2018 07:00,3.46,3.96,0.0,0.0,65.8,100.0,25200.0,Light_Load
09-05-2018 07:15,3.46,4.03,0.0,0.0,65.14,100.0,26100.0,Light_Load
09-05-2018 07:30,6.44968000527856,4.0,0.0,0.0,64.54,284.44893769754833,27000.0,Light_Load
09-05-2018 07:45,3.49,3.49,0.0,0.0,70.71,100.0,27900.0,Light_Load
09-05-2018 08:00,16.85,13.64,0.0,0.01,77.73,100.0,28800.0,Light_Load
09-05-2018 08:15,44.75,43.6,0.0,0.02,71.63,100.0,29700.0,Light_Load
09-05-2018 08:30,60.08,60.34,0.0,0.03,144.84094496067027,100.0,30600.0,Light_Load
09-05-2018 08:45,57.31,57.42,0.0,0.03,106.0594936086801,100.0,61404.42384792905,Light_Load
09-05-2018 09:00,,24.41,0.0,0.02,90.19,100.0,94941.2724716281,Light_Load
09-05-2018 09:15,58.97,27.5,0.0,0.03,90.63,100.0,33300.0,Medium_Load
09-05-2018 09:30,61.92,30.85,0.0,0.03,89.51,100.0,34200.0,Medium_Load
09-05-2018 09:45,50.08,20.77,0.0,0.02,164.98481553701157,100.0,35100.0,Medium_Load
09-05-2018 10:00,52.52,23.04,,0.02,91.58,276.41959198675397,36000.0,Medium_Load
09-05-2018 10:15,47.7,15.77,0.0,0.02,94.95,100.0,36900.0,Maximum_Load
09-05-2018 10:30,202.38541283336332,36.58,0.0,0.03,88.57,100.0,37800.0,Maximum_Load
09-05-2018 10:45,64.69,33.41,,0.03,88.85,100.0,38700.0,Maximum_Load
09-05-2018 11:00,64.01,96.4536143357136,0.0,0.03,89.32,100.0,39600.0,Maximum_Load
09-05-2018 11:15,,40.5,0.0,0.03,82.14,100.0,40500.0,Maximum_Load
09-05-2018 11:30,,46.3,0.0,0.03,78.89,100.0,41400.0,Maximum_Load
09-05-2018 11:45,118.33231814411889,44.64,0.0,0.03,194.70739085794884,100.0,42300.0,Maximum_Load
09-05-2018 12:00,53.86,42.08,0.0,0.02,78.8,223.29898834833787,98573.23540299364,Maximum_Load
09-05-2018 12:15,8.24,1.73,19.55,0.0,97.87,38.84,44100.0,Medium_Load
09-05-2018 12:30,4.93,0.0,26.28,0.0,100.0,18.44,45000.0,Medium_Load
09-05-2018 12:45,6.73,0.0,25.56,0.0,100.0,25.46,45900.0,Medium_Load
09-05-2018 13:00,6.19,0.0,,0.0,168.18793213351157,23.5,46800.0,Medium_Load
09-05-2018 13:15,45.43,22.28,7.31,0.02,89.78,98.73,47700.0,Maximum_Load
09-05-2018 13:30,65.05,35.32,0.0,0.03,87.88,100.0,48600.0,Maximum_Load
09-05-2018 13:45,120.26767153497526,25.52,0.0,0.03,91.49,100.0,49500.0,Maximum_Load
09-05-2018 14:00,171.85209591809183,26.35,0.0,0.03,91.11,100.0,50400.0,Maximum_Load
09-05-2018 14:15,197.38038576276458,35.42,0.0,0.03,88.42,100.0,51300.0,Maximum_Load
09-05-2018 14:30,61.45,30.96,0.0,0.03,89.31,159.45643655088506,152210.29051864854,Maximum_Load
09-05-2018 14:45,65.99,81.00996880577783,0.0,0.03,88.98,100.0,53100.0,Maximum_Load
09-05-2018 15:00,65.99,33.98,0.0,0.03,88.91,100.0,54000.0,Maximum_Load
09-05-2018 15:15,63.36,32.98,0.0,0.03,88.7,100.0,54900.0,Maximum_Load
09-05-2018 15:30,55.04,21.82,0.0,0.03,204.29726764582873,100.0,55800.0,Maximum_Load
09-05-2018 15:45,60.08,30.85,0.0,0.08853722201531741,88.96,100.0,56700.0,Maximum_Load
09-05-2018 16:00,52.74,27.36,0.0,0.02,88.77,100.0,57600.0,Maximum_Load
09-05-2018 16:15,54.54,26.68,0.0,0.03,89.83,100.0,58500.0,Maximum_Load
09-05-2018 16:30,76.68,40.64,0.0,0.04,88.36,282.2047302065122,59400.0,Maximum_Load
09-05-2018 16:45,62.68,34.2,0.0,0.03,87.78,256.9696483159275,110659.72491248665,Maximum_Load
09-05-2018 17:00,69.44,36.11,0.0,0.03,88.72,100.0,61200.0,Maximum_Load
09-05-2018 17:15,54.83,27.22,0.0,0.03,89.57,100.0,126490.05963484575,Medium_Load
09-05-2018 17:30,50.08,29.435550284673486,0.0,0.02,94.25,100.0,63000.0,Medium_Load
09-05-2018 17:45,34.38,0.94,3.71,0.02,99.96,99.42,63900.0,Medium_Load
09-05-2018 18:00,98.93978041388074,0.14,6.05,0.02,100.0,98.36,64800.0,Medium_Load
09-05-2018 18:15,90.85010733234718,32.58,0.58,0.02,83.4,99.99,65700.0,Medium_Load
09-05-2018 18:30,,36.83,0.0,0.02,78.51,100.0,66600.0,Medium_Load
09-05-2018 18:45,55.33,30.96,0.0,0.03,87.27,100.0,67500.0,Medium_Load
09-05-2018 19:00,48.2,19.3,0.0,0.02,92.83,100.0,68400.0,Medium_Load
09-05-2018 19:15,92.46226583366746,24.3,0.0,0.03,91.79,100.0,69300.0,Medium_Load
09-05-2018 19:30,48.02,19.8,0.0,0.02,92.45,100.0,70200.0,Medium_Load
09-05-2018 19:45,42.12,25.68029620679817,0.0,0.02,96.16,155.08224666119102,71100.0,Medium_Load
09-05-2018 20:00,51.34,18.25,0.0,0.02,94.22,100.0,72000.0,Medium_Load
09-05-2018 20:15,107.86424685569752,15.7,0.0,0.02,145.05351593826296,164.12170151740094,72900.0,Medium_Load
09-05-2018 20:30,40.79,7.96,0.0,0.02,98.15,100.0,73800.0,Medium_Load
09-05-2018 20:45,36.07,3.46,4.21,0.02,99.54,99.33,189345.65927501058,Medium_Load
09-05-2018 21:00,,0.0,12.17,0.01,100.0,91.19,75600.0,Medium_Load
09-05-2018 21:15,5.44,0.0,26.57,0.0,100.0,20.06,76500.0,Medium_Load
09-05-2018 21:30,4.46,0.0,26.57,0.0,100.0,16.55,77400.0,Medium_Load
09-05-2018 21:45,4.0,0.0,26.46,0.0,100.0,14.95,78300.0,Medium_Load
09-05-2018 22:00,4.03,0.0,26.39,0.0,100.0,15.1,79200.0,Medium_Load
09-05-2018 22:15,3.92,1.26,14.83,0.0,,25.56,80100.0,Medium_Load
09-05-2018 22:30,3.64,3.53,0.0,0.0,71.79,100.0,81000.0,Medium_Load
09-05-2018 22:45,3.6,3.6,0.0,0.0,70.71,100.0,81900.0,Medium_Load
09-05-2018 23:00,3.56,6.603026847281262,0.0,0.0,72.83,100.0,82800.0,Medium_Load
09-05-2018 23:15,3.56,3.17,0.0,0.0,74.68,100.0,83700.0,Light_Load
09-05-2018 23:30,,8.928825740963727,0.0,0.0,75.05,,213731.1584561867,Light_Load
09-05-2018 23:45,3.53,3.35,0.0,0.0,72.54,100.0,85500.0,Light_Load
09-05-2018 00:00,3.53,3.13,0.0,0.0,74.82,100.0,0.0,Light_Load
10-05-2018 00:15,3.56,3.1,0.0,,75.41,100.0,1500.9657137345303,Light_Load
10-05-2018 00:30,,3.2,0.0,0.0,172.76705511554007,100.0,1800.0,Light_Load
10-05-2018 00:45,3.6,3.31,0.0,0.0,73.61,100.0,2700.0,Light_Load
10-05-2018 01:00,3.64,3.46,0.0,0.0,72.48,100.0,3600.0,Light_Load
10-05-2018 01:15,3.64,5.84991014231899,0.0,0.0,72.48,100.0,4500.0,Light_Load
10-05-2018 01:30,4.32,4.68,0.0,0.0,67.83,100.0,5400.0,Light_Load
10-05-2018 01:45,,4.93,0.0,0.0,68.3,100.0,6300.0,Light_Load
10-05-2018 02:00,3.35,3.46,0.0,0.0,142.75025517438664,100.0,7200.0,Light_Load
10-05-2018 02:15,,3.56,0.0,0.0,65.67,100.0,8100.0,Light_Load
10-05-2018 02:30,3.06,3.82,0.0,0.0,155.51199242657535,100.0,9000.0,Light_Load
10-05-2018 02:45,3.02,3.53,0.0,0.0,65.01,100.0,9900.0,Light_Load
10-05-2018 03:00,3.02,3.49,0.0,0.0,65.44,100.0,10800.0,Light_Load
10-05-2018 03:15,3.06,3.56,0.0,0.0,65.18,100.0,11700.0,Light_Load
10-05-2018 03:30,3.06,8.625977979620815,0.0,0.0,65.5,100.0,12600.0,Light_Load
10-05-2018 03:45,3.02,3.6,0.0,0.0,64.27,100.0,,Light_Load
10-05-2018 04:00,3.1,3.64,0.0,0.0,64.84,100.0,14400.0,Light_Load
10-05-2018 04:15,3.02,3.42,0.0,0.0,66.19,100.0,15300.0,Light_Load
10-05-2018 04:30,3.06,3.71,0.0,0.0,63.63,100.0,16200.0,Light_Load
10-05-2018 04:45,4.651158255209753,3.67,0.0,0.0,64.53,100.0,17100.0,Light_Load
10-05-2018 05:00,3.06,3.64,0.0,0.0,64.35,210.4116713735539,18000.0,Light_Load
10-05-2018 05:15,3.02,3.67,0.0,0.0,63.54,100.0,36356.83580457182,Light_Load
10-05-2018 05:30,2.99,3.74,0.0,0.0,62.44,100.0,56118.39377056821,Light_Load
10-05-2018 05:45,3.46,3.67,0.0,0.0,68.6,100.0,20700.0,Light_Load
10-05-2018 06:00,3.96,8.99347308885516,0.0,0.0,66.06,100.0,21600.0,Light_Load
10-05-2018 06:15,3.6,4.14,0.0,0.0,65.62,100.0,22500.0,Light_Load
10-05-2018 06:30,,,0.0,0.0,60.31,100.0,23400.0,Light_Load
10-05-2018 06:45,3.1,4.07,0.0,0.0,60.59,100.0,24300.0,Light_Load
10-05-2018 07:00,3.02,4.0,0.0,0.0,60.26,100.0,25200.0,Light_Load
10-05-2018 07:15,3.13,3.74,0.0,0.0,64.18,100.0,26100.0,Light_Load
10-05-2018 07:30,3.64,3.74,0.0,0.0,69.75,100.0,27000.0,Light_Load
10-05-2018 07:45,10.972086328306975,3.71,0.0,0.0,70.33,282.9460694786817,27900.0,Light_Load
10-05-2018 08:00,6.26,6.41,0.0,0.0,131.87421504677127,100.0,28800.0,Light_Load
10-05-2018 08:15,50.9,50.94,,0.02,70.68,100.0,29700.0,Light_Load
10-05-2018 08:30,58.28,55.4,0.0,0.03,72.48,100.0,30600.0,Light_Load
10-05-2018 08:45,66.02,65.66,0.0,0.03,70.9,180.1626201167073,31500.0,Light_Load
10-05-2018 09:00,131.31305598042752,38.27,0.0,0.03,155.0464967641565,174.63592750986012,32400.0,Light_Load
10-05-2018 09:15,53.64,20.66,0.0,,93.32,177.9302916618484,33300.0,Medium_Load
10-05-2018 09:30,57.2,26.6,0.0,0.03,90.67,100.0,34200.0,Medium_Load
10-05-2018 09:45,76.97,39.56,0.0,0.04,88.94,100.0,35100.0,Medium_Load
10-05-2018 10:00,65.41,33.95,0.0,0.03,88.76,100.0,36000.0,Medium_Load
10-05-2018 10:15,68.83,34.02,0.0,0.05300786389860965,89.65,100.0,36900.0,Maximum_Load
10-05-2018 10:30,71.24,42.55,0.0,0.03,85.85,100.0,37800.0,Maximum_Load
10-05-2018 10:45,51.55,23.15,0.0,0.02,91.22,100.0,38700.0,Maximum_Load
10-05-2018 11:00,56.05,22.57,0.0,0.04820196366685005,92.76,100.0,39600.0,Maximum_Load
10-05-2018 11:15,58.75,42.44,0.0,0.03,81.06,100.0,40500.0,Maximum_Load
10-05-2018 11:30,62.53,111.64759359069751,0.0,0.03,81.1,100.0,80510.27163183213,Maximum_Load
10-05-2018 11:45,54.0,38.92,0.0,0.02,81.12,100.0,42300.0,Maximum_Load
10-05-2018 12:00,56.41,37.44,0.0,0.03,83.32,100.0,124152.97012491725,Maximum_Load
10-05-2018 12:15,7.42,1.8533106829197095,19.33,0.0,99.27,35.84,44100.0,Medium_Load
10-05-2018 12:30,4.86,0.0,26.24,,100.0,52.7983792803776,45000.0,Medium_Load
10-05-2018 12:45,5.54,0.0,25.67,0.0,100.0,21.1,45900.0,Medium_Load
10-05-2018 13:00,6.19,0.0,25.78,0.0,100.0,23.35,46800.0,Medium_Load
10-05-2018 13:15,,19.66,6.44,0.02,91.31,98.95,47700.0,Maximum_Load
10-05-2018 13:30,60.34,28.58,0.0,0.03,158.15698164945067,100.0,48600.0,Maximum_Load
10-05-2018 13:45,61.63,36.0,0.0,0.03,86.35,100.0,49500.0,Maximum_Load
10-05-2018 14:00,66.28,34.85,0.0,0.03,88.51,100.0,50400.0,Maximum_Load
10-05-2018 14:15,51.7,25.88,0.0,0.02,89.42,100.0,51300.0,Maximum_Load
10-05-2018 14:30,51.77,25.49,0.0,0.02,214.87816950000956,100.0,52200.0,Maximum_Load
10-05-2018 14:45,52.27,26.6,0.0,0.02,89.12,100.0,136760.8290179295,Maximum_Load
10-05-2018 15:00,51.52,22.21,0.0,0.02,91.83,,54000.0,Maximum_Load
10-05-2018 15:15,70.13,38.66,0.0,0.03,87.57,100.0,54900.0,Maximum_Load
10-05-2018 15:30,53.57,25.96,0.0,0.02,169.09905219807317,100.0,55800.0,Maximum_Load
10-05-2018 15:45,49.36,20.74,0.0,0.02,92.19,100.0,56700.0,Maximum_Load
10-05-2018 16:00,49.03,19.22,0.0,0.02,207.2014558659319,100.0,172244.29897852047,Maximum_Load
10-05-2018 16:15,55.58,25.42,0.0,0.03,90.94,100.0,58500.0,Maximum_Load
10-05-2018 16:30,75.46,142.25024208081183,0.0,0.03,81.41,253.65874870816398,155734.77609098784,Maximum_Load
10-05-2018 16:45,55.76,66.63105091541945,0.0,0.03,89.47,,60300.0,Maximum_Load
10-05-2018 17:00,50.51,23.4,0.0,0.02,90.74,201.83138420101662,61200.0,Maximum_Load
10-05-2018 17:15,54.47,25.99,0.0,0.02,90.25,100.0,62100.0,Medium_Load
10-05-2018 17:30,57.85,29.45,,0.03,89.12,100.0,63000.0,Medium_Load
10-05-2018 17:45,30.35,0.11,7.88,0.01,100.0,96.79,63900.0,Medium_Load
10-05-2018 18:00,33.08,0.36,5.94,0.02,99.99,98.43,64800.0,Medium_Load
10-05-2018 18:15,48.74,30.38,0.18,0.02,84.86,100.0,65700.0,Medium_Load
10-05-2018 18:30,59.33,47.92,0.0,0.03,77.79,100.0,66600.0,Medium_Load
10-05-2018 18:45,124.87119686508969,97.31844406601988,0.0,0.03,204.74943505231965,100.0,126169.27046466563,Medium_Load
10-05-2018 19:00,68.58,36.07,0.0,0.03,88.5,100.0,68400.0,Medium_Load
10-05-2018 19:15,67.25,35.06,0.0,0.03,88.67,100.0,69300.0,Medium_Load
10-05-2018 19:30,58.82,27.97,0.0,0.03,90.31,100.0,70200.0,Medium_Load
10-05-2018 19:45,62.82,76.04744222550714,0.0,0.03,91.68,100.0,71100.0,Medium_Load
10-05-2018 20:00,61.85,74.6903168537846,0.0,0.03,90.75,220.12057762491662,72000.0,Medium_Load
10-05-2018 20:15,64.69,35.28,0.0,0.03,87.79,100.0,72900.0,Medium_Load
10-05-2018 20:30,58.07,30.78,0.0,0.03,88.36,100.0,73800.0,Medium_Load
10-05-2018 20:45,59.18,30.02,0.0,0.03,89.18,100.0,74700.0,Medium_Load
10-05-2018 21:00,36.43,7.42,4.28,0.02,97.99,99.32,75600.0,Medium_Load
10-05-2018 21:15,7.13,0.0,24.08,0.0,100.0,28.39,76500.0,Medium_Load
10-05-2018 21:30,4.07,0.0,24.26,0.0,100.0,16.55,77400.0,Medium_Load
10-05-2018 21:45,4.0,,20.63,0.0,100.0,19.03,78300.0,Medium_Load
10-05-2018 22:00,4.1,0.0,21.1,0.0,100.0,19.07,79200.0,Medium_Load
10-05-2018 22:15,3.96,1.4,39.015962707039975,0.0,94.28,27.4,80100.0,Medium_Load
10-05-2018 22:30,3.67,3.96,0.0,0.0,67.97,100.0,81000.0,Medium_Load
10-05-2018 22:45,8.33245342645328,3.92,0.0,0.0,68.34,100.0,81900.0,Medium_Load
10-05-2018 23:00,3.67,3.78,0.0,0.0,69.66,100.0,82800.0,Medium_Load
10-05-2018 23:15,3.64,3.56,0.0,0.0,71.49,100.0,179834.49417905544,Light_Load
10-05-2018 23:30,3.6,3.38,0.0,0.0,72.9,100.0,84600.0,Light_Load
10-05-2018 23:45,3.53,3.38,0.0,0.0,199.22658493230702,274.43348852956893,85500.0,Light_Load
10-05-2018 00:00,3.64,3.56,0.0,0.0,71.49,165.52830667131983,0.0,Light_Load
11-05-2018 00:15,3.6,3.56,0.0,0.0,122.88607398843834,251.97077237328972,900.0,Light_Load
11-05-2018 00:30,12.077677293724575,8.804773434805181,0.0,0.0,65.39,100.0,1800.0,Light_Load
11-05-2018 00:45,4.68,5.72,0.0,0.0,117.95162978126665,100.0,2700.0,Light_Load
11-05-2018 01:00,3.67,3.85,0.0,0.0,69.0,100.0,3600.0,Light_Load
11-05-2018 01:15,3.64,3.85,0.0,0.0,68.7,100.0,7994.446583242546,Light_Load
11-05-2018 01:30,3.64,3.92,0.0,0.0,68.05,100.0,5400.0,Light_Load
11-05-2018 01:45,3.67,3.96,0.0,0.0,67.97,100.0,18579.00035037288,Light_Load
11-05-2018 02:00,3.71,8.153881331891743,0.0,0.0,69.39,174.41897077690533,7200.0,Light_Load
11-05-2018 02:15,3.64,7.0197474316499076,0.0,0.0,69.36,100.0,8100.0,Light_Load
11-05-2018 02:30,3.67,4.03,0.0,0.0,67.33,100.0,9000.0,Light_Load
11-05-2018 02:45,3.67,3.85,0.0,0.0,69.0,100.0,9900.0,Light_Load
11-05-2018 03:00,3.38,,0.0,0.0,62.6,100.0,10800.0,Light_Load
11-05-2018 03:15,3.17,4.32,0.0,0.0,59.16,100.0,11700.0,Light_Load
11-05-2018 03:30,3.1,4.36,0.0,0.0,57.95,100.0,12600.0,Light_Load
11-05-2018 03:45,4.787420748740218,4.36,0.0,0.0,58.32,100.0,13500.0,Light_Load
11-05-2018 04:00,3.13,4.25,0.0,0.0,59.3,100.0,14400.0,Light_Load
11-05-2018 04:15,3.06,4.21,0.0,0.0,153.8365891771462,,15300.0,Light_Load
11-05-2018 04:30,3.28,4.28,0.0,0.0,60.83,100.0,16200.0,Light_Load
11-05-2018 04:45,3.71,4.61,0.0,0.0,62.7,100.0,26338.175458873215,Light_Load
11-05-2018 05:00,3.2,11.584959267760912,0.0,0.0,58.9,100.0,18000.0,Light_Load
11-05-2018 05:15,3.06,4.25,0.0,0.0,,100.0,18900.0,Light_Load
11-05-2018 05:30,3.06,4.28,0.0,0.0,58.16,100.0,33193.73749533529,Light_Load
11-05-2018 05:45,3.06,4.46,0.0,0.0,56.57,100.0,20700.0,Light_Load
11-05-2018 06:00,3.17,4.46,0.0,0.0,57.93,100.0,21600.0,Light_Load
11-05-2018 06:15,,4.32,0.0,0.0,57.3,100.0,22500.0,Light_Load
11-05-2018 06:30,3.06,4.46,0.0,0.0,56.57,100.0,23400.0,Light_Load
11-05-2018 06:45,3.06,4.5,0.0,0.0,140.7882032178402,100.0,63874.2224621519,Light_Load
11-05-2018 07:00,3.53,4.18,,0.0,64.52,241.13288558390647,25200.0,Light_Load
11-05-2018 07:15,3.6,4.79,0.0,0.0,60.08,100.0,26100.0,Light_Load
11-05-2018 07:30,3.42,4.28,0.0,0.0,62.42,100.0,27000.0,Light_Load
11-05-2018 07:45,,4.93,0.0,0.0,63.94,100.0,27900.0,Light_Load
11-05-2018 08:00,3.71,4.64,0.0,0.0,62.45,100.0,28800.0,Light_Load
11-05-2018 08:15,41.33,41.69,0.0,0.04114793424462734,70.4,100.0,29700.0,Light_Load
11-05-2018 08:30,136.741446825916,62.42,0.0,0.03,71.36,100.0,30600.0,Light_Load
11-05-2018 08:45,60.62,107.66984146742129,0.0,0.03,70.25,,31500.0,Light_Load
11-05-2018 09:00,62.06,33.8,0.0,0.03,87.82,,55511.02038344997,Light_Load
11-05-2018 09:15,56.99,25.74,0.0,0.03,91.14,,33300.0,Medium_Load
11-05-2018 09:30,61.27,31.43,0.0,0.08165404933227441,88.98,100.0,34200.0,Medium_Load
11-05-2018 09:45,69.08,37.44,0.0,0.03,87.92,100.0,35100.0,Medium_Load
11-05-2018 10:00,64.04,32.58,0.0,0.03,89.13,100.0,36000.0,Medium_Load
11-05-2018 10:15,112.609217015213,85.86780346121989,0.0,0.03,87.71,100.0,36900.0,Maximum_Load
11-05-2018 10:30,61.13,32.08,0.0,0.03,88.55,100.0,37800.0,Maximum_Load
11-05-2018 10:45,64.76,36.65,0.0,0.03,243.72773013931996,100.0,38700.0,Maximum_Load
11-05-2018 11:00,70.38,35.82,0.0,0.03,244.9722713385256,100.0,39600.0,Maximum_Load
11-05-2018 11:15,63.07,45.86,0.0,0.03,80.88,100.0,40500.0,Maximum_Load
11-05-2018 11:30,63.18,48.85,0.0,0.03,79.11,100.0,41400.0,Maximum_Load
11-05-2018 11:45,68.87,51.23,0.0,0.03,80.24,100.0,42300.0,Maximum_Load
11-05-2018 12:00,54.79,40.28,0.0,0.03,123.88314770919958,100.0,43200.0,Maximum_Load
11-05-2018 12:15,7.74,1.44,41.00072942418509,0.0,292.0706724776207,36.7,106107.18877895549,Medium_Load
11-05-2018 12:30,4.82,0.0,26.5,0.0,267.80119660454795,17.9,45000.0,Medium_Load
11-05-2018 12:45,5.04,0.0,26.28,0.0,100.0,18.83,45900.0,Medium_Load
11-05-2018 13:00,7.24,0.07,23.94,0.0,164.64928086731993,28.95,46800.0,Medium_Load
11-05-2018 13:15,68.46250029713497,17.492643269974362,0.76,0.02,97.56,99.98,72433.9090536403,Maximum_Load
11-05-2018 13:30,45.83,11.09,0.0,0.02,97.19,100.0,73144.98468126517,Maximum_Load
11-05-2018 13:45,64.08,,0.0,0.04802020124867877,92.28,100.0,49500.0,Maximum_Load
11-05-2018 14:00,62.35,23.72,,0.03,199.6552784439776,100.0,50400.0,Maximum_Load
11-05-2018 14:15,57.02,17.75,0.0,0.03,95.48,100.0,51300.0,Maximum_Load
11-05-2018 14:30,58.18,22.14,0.0,0.03,93.46,227.9258122001604,52200.0,Maximum_Load
11-05-2018 14:45,60.95,23.94,0.0,0.03,93.08,100.0,53100.0,Maximum_Load
11-05-2018 15:00,63.61,27.94,0.0,0.03,183.26596894505315,100.0,54000.0,Maximum_Load
11-05-2018 15:15,46.76,12.78,0.0,0.02,225.27385712662215,100.0,54900.0,Maximum_Load
11-05-2018 15:30,46.3,11.84,0.0,0.02,96.88,100.0,55800.0,Maximum_Load
11-05-2018 15:45,46.19,12.2,0.0,0.02,223.33336176125027,100.0,56700.0,Maximum_Load
11-05-2018 16:00,55.26,17.24,0.0,0.08510643626664016,95.46,100.0,57600.0,Maximum_Load
11-05-2018 16:15,123.65447285230012,29.34,0.0,0.03,91.45,100.0,58500.0,Maximum_Load
11-05-2018 16:30,47.88,10.8,0.0,0.02,97.55,252.22123969957448,59400.0,Maximum_Load
11-05-2018 16:45,71.93,83.35036492871394,0.0,0.03,91.43,100.0,60300.0,Maximum_Load
11-05-2018 17:00,50.26,42.971681806968185,0.0,0.02,94.77,100.0,61200.0,Maximum_Load
11-05-2018 17:15,61.7,22.14,0.0,0.03,94.12,100.0,62100.0,Medium_Load
11-05-2018 17:30,56.09,19.69,0.04,0.03,94.36,100.0,63000.0,Medium_Load
11-05-2018 17:45,34.7,0.58,,0.02,99.99,98.57,63900.0,Medium_Load
11-05-2018 18:00,28.58,0.0,10.04,0.01,100.0,94.35,64800.0,Medium_Load
11-05-2018 18:15,31.9,13.61,1.5837078300536378,0.01,91.98,99.97,65700.0,Medium_Load
11-05-2018 18:30,165.9186168193504,35.6,0.0,0.03,84.35,100.0,66600.0,Medium_Load
11-05-2018 18:45,34.27,7.34,0.29,0.02,97.78,100.0,67500.0,Medium_Load
11-05-2018 19:00,33.48,1.76,0.767406031349477,0.02,99.86,99.99,68400.0,Medium_Load
11-05-2018 19:15,40.86,5.08,0.4,0.02,99.24,212.17772082904355,69300.0,Medium_Load
11-05-2018 19:30,50.33,,0.22,0.02,97.79,100.0,70200.0,Medium_Load
11-05-2018 19:45,46.55,13.554745131629799,0.43,0.02,288.1198641070202,100.0,172091.79952887297,Medium_Load
11-05-2018 20:00,36.65,2.77,0.65,0.02,99.72,99.98,72000.0,Medium_Load
11-05-2018 20:15,34.7,1.44,0.94,0.02,99.91,246.54886591892117,72900.0,Medium_Load
11-05-2018 20:30,43.6,8.57,0.32,0.02,98.12,100.0,73800.0,Medium_Load
11-05-2018 20:45,75.86535041035093,4.21,4.1,0.02,99.29,206.95412034288864,74700.0,Medium_Load
11-05-2018 21:00,6.34,0.0,24.7,0.0,100.0,24.86,174209.36901465722,Medium_Load
11-05-2018 21:15,10.115329030339893,0.0,25.99,0.0,100.0,19.95,76500.0,Medium_Load
11-05-2018 21:30,5.08,0.0,26.03,0.0,100.0,19.15,77400.0,Medium_Load
11-05-2018 21:45,4.97,0.0,25.85,0.0,100.0,18.88,78300.0,Medium_Load
11-05-2018 22:00,3.92,0.0,25.99,0.0,257.92418876891486,34.094635258953055,79200.0,Medium_Load
11-05-2018 22:15,3.78,1.4,14.04,0.0,93.77,26.0,80100.0,Medium_Load
11-05-2018 22:30,3.64,3.92,,0.0,68.05,100.0,128964.39419928871,Medium_Load
11-05-2018 22:45,3.6,3.82,0.0,0.0,137.86304021346956,100.0,81900.0,Medium_Load
11-05-2018 23:00,3.64,3.82,0.0,0.0,68.98,100.0,82800.0,Medium_Load
11-05-2018 23:15,3.53,9.787087523436977,0.0,0.0,71.42,100.0,83700.0,Light_Load
11-05-2018 23:30,3.49,3.53,,0.0,70.31,100.0,84600.0,Light_Load
11-05-2018 23:45,3.53,3.64,0.0,0.0,69.62,157.1266728325456,85500.0,Light_Load
11-05-2018 00:00,3.56,3.6,0.0,0.0,70.31,100.0,0.0,Light_Load
12-05-2018 00:15,3.53,6.0848792614373615,0.0,,69.62,100.0,900.0,Light_Load
